,id,text,created_at,elden ring,retweet_count,reply_count,like_count,quote_count,polarity
28006,1601063121917194240,ELDEN RING VENCEU O GAME OF THE YEAR  MERECIDO DEMAIS   ,2022-12-09T03:56:09.000Z,1.0,36,15,217,1,-0.4
28009,1601063121052782593,Elden Ring hands down game of the year  one of the best games I ve ever played,2022-12-09T03:56:09.000Z,1.0,0,0,0,0,0.14814814814814814
28010,1601063120952504321,Congratulations to Elden Ring for winning the Game of the Year ,2022-12-09T03:56:09.000Z,1.0,0,0,1,0,0.04999999999999999
28011,1601063120314986496,Elden ring won lets freaking go  ,2022-12-09T03:56:08.000Z,1.0,0,0,0,0,0.0
28012,1601063120264306688,ELDEN RING WON GAME OF THE YEAR AS IT SHOULD     DESERVED  WARRANTED  EARNED  LET S FUCKING GOOOOOOO CONGRATULATIONS MIYAZAKI AND FROM SOFTWARE   ,2022-12-09T03:56:08.000Z,1.0,1,0,2,0,-0.5
28013,1601063120000032769,husband has stood up from the couch to scream lets go   I assume we wanted Elden Ring to win,2022-12-09T03:56:08.000Z,1.0,0,0,3,0,0.8
28014,1601063119140229121,ELDEN RING GOTY    W,2022-12-09T03:56:08.000Z,1.0,0,1,2,0,0.0
28016,1601063118951845888,Staying up super late to watch and so glad Elden Ring won GOTY  Absolutely deserved and a true masterpiece ,2022-12-09T03:56:08.000Z,1.0,0,1,3,0,0.2166666666666667
28017,1601063118918266880,LETS FUCKING GOOOOO ELDEN RING,2022-12-09T03:56:08.000Z,1.0,0,0,0,0,-0.6
28018,1601063118645317634,Well deserved Elden Ring,2022-12-09T03:56:08.000Z,1.0,1,0,3,0,0.0
28020,1601063118280720384,HOLY SHIT ELDEN RING WONIM SUPER FUCKING HAPPY HOLY SHITI LOVE YOU ALL FROMSOFT  WITH LOVE STIXC CHARLES,2022-12-09T03:56:08.000Z,1.0,0,0,0,0,0.38666666666666666
28022,1601063117886484480,Oh damn  I was wrong  scoops GotY  Congratulations  What an epic and exciting way to show the nominations with the orchestra and video edits  I might have to try and play Elden Ring finally  Anyone got the hook up ,2022-12-09T03:56:08.000Z,1.0,0,1,4,0,-0.02500000000000001
28024,1601063116590092288,Elden Ring fans endured  We did it lads ,2022-12-09T03:56:07.000Z,1.0,0,0,0,0,0.0
28025,1601063116384931840,GOW RAGNAROK DIDNT WIN BUT ITS A FAIR PLAY WIT ELDEN RING GG FAM     ,2022-12-09T03:56:07.000Z,1.0,0,0,2,0,0.75
28026,1601063116313604096,LETS GO ELDEN RING GOTY,2022-12-09T03:56:07.000Z,1.0,0,0,0,0,0.0
28027,1601063116208422912,everyone who said it was rigged for GOW R when elden ring wins ,2022-12-09T03:56:07.000Z,1.0,0,0,0,0,0.3
28029,1601063115499614208,Elden Ring won game of the year,2022-12-09T03:56:07.000Z,1.0,0,0,1,0,-0.4
28030,1601063114912698368,ELDEN RING DESERVED GOTY FUCK YES,2022-12-09T03:56:07.000Z,1.0,0,0,3,0,-0.4
28031,1601063114887561216,And now  Game of the Year time  As presented by Josef Fares  it goes to Elden Ring Rightfully so  It s a special game I loved so many titles this year  especially indies  Had a great time following and chatting about the show Initial reactions ,2022-12-09T03:56:07.000Z,1.0,2,5,19,0,0.173015873015873
28032,1601063114795266048,Elden Ring  Can t argue but I m bias to GOW lol,2022-12-09T03:56:07.000Z,1.0,0,0,1,0,0.8
28035,1601063114208051200,ELDEN RING IS THE WINNER FOR GAME OF THE YEAR      ,2022-12-09T03:56:07.000Z,1.0,0,0,1,0,-0.4
28038,1601063113452752896,Elden Ring is Game of The Year ,2022-12-09T03:56:07.000Z,1.0,0,0,0,0,-0.4
28039,1601063113214038018,Let s go Elden Ring   ,2022-12-09T03:56:07.000Z,1.0,0,0,0,0,0.0
28042,1601063112597118976,HELL YEAH BABY  LET S GO ELDEN RING    ,2022-12-09T03:56:07.000Z,1.0,0,0,1,0,0.0
28043,1601063112479715328,GG Elden Ring  truly an amazing game that deserves Game of the Year,2022-12-09T03:56:06.000Z,1.0,0,0,1,0,-0.06666666666666665
28044,1601063112240553984,FUCK YEAH ELDEN RING GOTY ,2022-12-09T03:56:06.000Z,1.0,0,0,0,0,-0.4
28045,1601063111955714048,ELDEN RING   Truly deserved ,2022-12-09T03:56:06.000Z,1.0,0,0,0,0,0.0
28046,1601063111565643776,ELDEN RING GOTY LETS GOOOOIM HAPPY the journey of being super hyped from the announcement  to the overwhelming hype and the game answering to the gigantic hype  to the awardthey must feel like on top of the worldcongratulations to the elden ring team,2022-12-09T03:56:06.000Z,2.0,0,0,2,0,0.3466666666666667
28047,1601063111284228102,Toma    GOTY ELDEN RING,2022-12-09T03:56:06.000Z,1.0,0,0,0,0,0.0
28048,1601063111032999937,a casa God of War  Elden Ring GOTY,2022-12-09T03:56:06.000Z,1.0,0,0,1,0,0.0
28049,1601063110215077888,ELDEN RING GOTY                ,2022-12-09T03:56:06.000Z,1.0,0,0,2,0,0.0
28052,1601063109674012672,Elden Ring won the same  exact way that Sekiro did ,2022-12-09T03:56:06.000Z,1.0,0,0,0,0,0.125
28055,1601063108881285121,Elden Ring got GOTY let s go ,2022-12-09T03:56:06.000Z,1.0,0,0,1,0,0.0
28057,1601063108617068545,Real talk tho   deserved  Elden Ring was something special,2022-12-09T03:56:06.000Z,1.0,0,0,0,0,0.2785714285714286
28058,1601063108591898624,ELDEN RING WINS AT LETS GOOOO          ,2022-12-09T03:56:06.000Z,1.0,0,0,3,0,0.3
28059,1601063108214427648,Elden Ring is an excellent game and extremely deserving of game of the year  congrats to FromSoftware ,2022-12-09T03:56:05.000Z,1.0,0,0,0,0,0.19999999999999998
28063,1601063107459428352,GG Elden Ring obviamente,2022-12-09T03:56:05.000Z,1.0,0,0,1,0,0.0
28064,1601063107270701056,ELDEN RING  GAME OF DE YEAR,2022-12-09T03:56:05.000Z,1.0,0,0,1,0,-0.4
28070,1601063105723011073,Crazy I thought GOW was going to win  Elden Ring was amazing too  So fire,2022-12-09T03:56:05.000Z,1.0,0,0,0,0,0.2666666666666667
28071,1601063105471344685,Common Elden Ring W,2022-12-09T03:56:05.000Z,1.0,0,1,0,0,-0.3
28072,1601063105299361792,Elden Ring said ,2022-12-09T03:56:05.000Z,1.0,1,0,2,0,0.0
28074,1601063105009590273,Elden Ring wins Game of the Year  I honestly thought God of War had it beat  but cant go wrong with either  Two masterpieces,2022-12-09T03:56:05.000Z,1.0,0,0,1,0,-1.3877787807814457e-17
28082,1601063103013466113,The GOTY winner is Elden Ring not God of War Ragnarok ,2022-12-09T03:56:04.000Z,1.0,2,4,36,0,0.0
28083,1601063103009296386,SUCK IT GOD OF WAR ELDEN RING FOREVERRRRRRRR,2022-12-09T03:56:04.000Z,1.0,0,0,1,0,0.0
28085,1601063102589435904,FUCK YEAH BROUGHT IT HOME GG ELDEN RING,2022-12-09T03:56:04.000Z,1.0,0,0,0,0,-0.4
28086,1601063102447235072,Let s go Elden Ring     ,2022-12-09T03:56:04.000Z,1.0,0,0,0,0,0.0
28087,1601063102287486979,Congrats to Elden Ring for GOTY  cr  wolvx2 0 on tt ,2022-12-09T03:56:04.000Z,1.0,0,0,1,0,0.0
28089,1601063101834866688,LETS GO ELDEN RING GOTY,2022-12-09T03:56:04.000Z,1.0,0,0,0,0,0.0
28090,1601063101360898049,ELDEN RING MASSIVE W LET S GOOOOOOOOO,2022-12-09T03:56:04.000Z,1.0,0,0,0,0,0.0
28091,1601063101352542208,Congrats Elden Ring ,2022-12-09T03:56:04.000Z,1.0,0,0,0,0,0.0
28093,1601063101214117888,Mfing elden ring pulled it off at the Sony awards  that s a G move if I ever seen one ,2022-12-09T03:56:04.000Z,1.0,0,0,0,0,0.0
28097,1601063100798898176,ELDEN RING  GAME OF THE YEAR IS NOT ENOUGH ,2022-12-09T03:56:04.000Z,1.0,0,1,0,0,-0.2
28098,1601063100773388288,YES GOTY ELDEN RING THATS FUCKING DESERVED,2022-12-09T03:56:04.000Z,1.0,0,0,2,0,-0.6
28101,1601063100198793217,Elden Ring deserves this moment ,2022-12-09T03:56:04.000Z,1.0,0,0,0,0,0.0
28102,1601063099972218881,UfffY elden ring gano el game of the year en,2022-12-09T03:56:04.000Z,1.0,1,3,24,0,-0.4
28103,1601063099943223296,ELDEN RING TAKES IT HOME     I was rooting for God of War but I m not shocked  nor upset  GG ,2022-12-09T03:56:03.000Z,1.0,0,0,1,0,0.35
28105,1601063099313709057,ELDEN RING GOTYYYYYYYYY,2022-12-09T03:56:03.000Z,1.0,0,0,2,1,0.0
28106,1601063099154706432,WOW  Elden Ring actually took home Game of the year  Congrats ,2022-12-09T03:56:03.000Z,1.0,0,0,0,0,-0.10000000000000002
28108,1601063098407714816,Congrats to Elden Ring for becoming Game of the Year,2022-12-09T03:56:03.000Z,1.0,0,1,0,0,0.024999999999999994
28110,1601063097870872577,Elden ring GOTY,2022-12-09T03:56:03.000Z,1.0,0,0,1,0,0.0
28111,1601063097237544961,Congrats to Elden Ring,2022-12-09T03:56:03.000Z,1.0,0,0,0,0,0.0
28112,1601063097229115392,HOLY SHIT ELDEN RING GOTY,2022-12-09T03:56:03.000Z,1.0,0,0,1,0,-0.2
28114,1601063096944320512,ELDEN RING IS THE GAME OF THE YEAR,2022-12-09T03:56:03.000Z,1.0,0,0,2,0,-0.4
28117,1601063096734605313,Never played elden ring but it looks well deserved ,2022-12-09T03:56:03.000Z,1.0,0,0,1,0,0.0
28119,1601063096469987328,In   Red Dead Redemption and Spiderman both deserved Game of the Year more than God of War  which wonThis year  God of War  Ragnarok was the only truly deserving game  So naturally  Elden Ring won,2022-12-09T03:56:03.000Z,1.0,0,0,1,0,0.024999999999999984
28120,1601063096306774016,ELDEN RING WON GAME OF THE YEAR,2022-12-09T03:56:03.000Z,1.0,0,0,1,0,-0.4
28123,1601063095568211969,GoW Ragnarok won like  awards  but Elden Ring got the REAL W,2022-12-09T03:56:02.000Z,1.0,3,0,8,0,0.2
28124,1601063095522058246,Awww God of War  Ragnarok did not win Game of the Year  but Elden Ring did  Congrats to the Elden Ring fans  I personally didn t enjoy the game but I am glad you guys got the win ,2022-12-09T03:56:02.000Z,2.0,0,0,1,0,0.1125
28125,1601063095434366976,Elden Ring won because it was a cultural phenomenon  I m not mad at it  It was a great game  I just think God of War  Ragnarok deserved it more,2022-12-09T03:56:02.000Z,1.0,0,0,0,0,0.2625
28127,1601063094490345474,Is it crazy I think God of War was robbed But also  Elden Ring was a cultural event of the decade ,2022-12-09T03:56:02.000Z,1.0,0,0,0,0,-0.25
28128,1601063094356414465,Elden Ring for the win,2022-12-09T03:56:02.000Z,1.0,0,0,0,0,0.8
28129,1601063094129553409,I didn t play it  but from what I heard  Elden Ring really deserved it,2022-12-09T03:56:02.000Z,1.0,0,0,1,0,0.2
28131,1601063093723082755,Elden Ring did what Red Dead Redemption II could not  Wow,2022-12-09T03:56:02.000Z,1.0,0,0,1,0,-0.08333333333333333
28133,1601063093378883585,ELDEN RING FUCKING W MAN,2022-12-09T03:56:02.000Z,1.0,0,0,0,0,-0.6
28134,1601063093315915776,No way  Elden ring won game of the year  Congrats to them I haven t played the game but I heard good things about it ,2022-12-09T03:56:02.000Z,1.0,0,0,2,0,-0.03333333333333336
28135,1601063093286494209,Oh dammmmmmn Elden Ring got the GOTY award  Hellyeah  Maybe people here in the west will start paying attention to how the asian media write stories and design everything else ,2022-12-09T03:56:02.000Z,1.0,0,1,2,0,0.0
28142,1601063092255088640,Elden Ring won game of the year  Not surprised  All the games that where nominated are great games and it wouldve been great if Xenoblade won but still happy it was at least nominated,2022-12-09T03:56:02.000Z,1.0,0,0,0,0,0.275
28143,1601063091953111040,Game Of The Year  Elden Ring,2022-12-09T03:56:02.000Z,1.0,0,0,0,0,-0.4
28145,1601063091282006018,Congratulations to on Game of the Year for Elden Ring ,2022-12-09T03:56:01.000Z,1.0,0,0,1,0,-0.4
28146,1601063091231301632,God of War Ragnarok  gt  Elden Ring,2022-12-09T03:56:01.000Z,1.0,36,33,340,5,0.0
28147,1601063091126833158,ELDEN RING GAME OF THE YEAR  LFG  ,2022-12-09T03:56:01.000Z,1.0,0,0,0,0,-0.4
28150,1601063090933493761,WE FUCKING EATING TONIGHT  BOISELDEN RING GOTY AND ARMORED CORE,2022-12-09T03:56:01.000Z,1.0,0,0,0,0,-0.6
28151,1601063090866778113,Lets go Elden Ring  God of War take that L,2022-12-09T03:56:01.000Z,1.0,0,0,0,0,0.0
28152,1601063090342109190,HELL YEAH ELDEN RING GOTY  Wenzel,2022-12-09T03:56:01.000Z,1.0,0,0,0,0,0.0
28154,1601063089905860608,LETS GOOOOOOO CONGRATS TO ELDEN RING FOR WINNING,2022-12-09T03:56:01.000Z,1.0,0,0,0,0,0.5
28155,1601063089872728069,ELDEN RING WON GOTY,2022-12-09T03:56:01.000Z,1.0,0,0,0,0,0.0
28156,1601063089453273088,ELDEN RING IS THE GAME OF THE YEAR   ,2022-12-09T03:56:01.000Z,1.0,0,1,0,0,-0.4
28157,1601063089197420545,EASY ELDEN RING W,2022-12-09T03:56:01.000Z,1.0,0,1,1,0,0.43333333333333335
28160,1601063088723152896,Ok     Did not expect Elden Ring to win GOTY ,2022-12-09T03:56:01.000Z,1.0,1,2,3,0,0.65
28163,1601063087486160897,HOLY SHIT  Elden Ring won  I don t know if I should be amazed or disappointed ,2022-12-09T03:56:01.000Z,1.0,0,1,0,0,-0.475
28164,1601063087410360320,YEEEEEEEESSSSSSS ELDEN RING WON GAME OF THE YEAR LETSSSGOOOOOO,2022-12-09T03:56:01.000Z,1.0,0,2,0,0,-0.4
28165,1601063087255457795,HOLY Sh t Elden Ring Is GOTY  ,2022-12-09T03:56:00.000Z,1.0,0,0,1,0,0.0
28167,1601063087049969665,Elden Ring GOTY     LETS GOOO,2022-12-09T03:56:00.000Z,1.0,0,0,2,0,0.0
28168,1601063087033180160,Hades   Armored Core VI  Splatoon winning best multiplayer  Genshin winning People s Voice  and Elden Ring winning Best Game Direction and GOTY,2022-12-09T03:56:00.000Z,1.0,0,0,4,0,0.5166666666666667
28170,1601063086940880897,Congrats Elden Ring  next time don t review bomb your competition,2022-12-09T03:56:00.000Z,1.0,0,0,0,0,0.0
28171,1601063086735384576,Elden Ring is Game of the Year     ,2022-12-09T03:56:00.000Z,1.0,0,2,1,0,-0.4
28173,1601063085925871616,Elden Ring wins GOTY at   Super Well deserved  a stunning game ,2022-12-09T03:56:00.000Z,1.0,4,1,172,0,0.18333333333333332
28174,1601063085888143361,LET S GOOOOO ELDEN RING,2022-12-09T03:56:00.000Z,1.0,0,0,1,0,0.0
28177,1601063085309308928,ELDEN RING BABYYYYYYYYYYY,2022-12-09T03:56:00.000Z,1.0,0,0,2,0,0.0
28180,1601063084403007488,BIEEEEEEN CONCHETUMAREEEEEE WOOOOOO GRANDE ELDEN RING,2022-12-09T03:56:00.000Z,1.0,0,1,2,0,0.0
28185,1601063083128258560,Elden Ring won The Game of the Year award  Congratulations  I m not watching next year,2022-12-09T03:55:59.000Z,1.0,0,0,0,0,-0.2
28186,1601063083027623937,Fuck Elden Ring,2022-12-09T03:55:59.000Z,1.0,0,1,1,0,-0.4
28188,1601063082805014528,Elden Ring   deserves GOTY,2022-12-09T03:55:59.000Z,1.0,0,1,4,0,0.0
28189,1601063082331353090,Whoa  congrats Elden Ring ,2022-12-09T03:55:59.000Z,1.0,0,0,6,0,0.0
28192,1601063081831854081,Welp  it very much was NOT my kinda game but it was fucking beautiful and a lot of my friends fucking loved it so congrats Elden Ring ,2022-12-09T03:55:59.000Z,1.0,0,0,2,0,0.3525
28194,1601063081638907905,YES lets fking gooo elden ring ftw,2022-12-09T03:55:59.000Z,1.0,0,0,2,0,0.0
28196,1601063081110810624,Oh thank god Elden Ring won  At least Xenoblade fans on Weight of Life played  That s a win in some capacity,2022-12-09T03:55:59.000Z,1.0,2,0,4,0,0.25
28200,1601063080489734144,ELDEN RING GOTY CARALHOOOOOOOOOOOOO,2022-12-09T03:55:59.000Z,1.0,0,0,0,0,0.0
28202,1601063080343244800,BREAKING  Elden Ring wins Game of the Year at  ,2022-12-09T03:55:59.000Z,1.0,0,0,0,0,-0.05000000000000002
28203,1601063079818964992,ELDEN RING WINS GOTY  GAME OF THE YEAR  SUCK IT GOD OF WAR RAGNAROK FANBOYS  SONY FAN BOYS IN THE MUDDD GOW RAGNAROK LOSES LMAOOOOOO SUCK MY DICK,2022-12-09T03:55:59.000Z,1.0,0,0,0,0,-0.13333333333333333
28204,1601063079663443970,ELDEN RING BABYYYYYY LETS FUCKIN GOOOOOOOO,2022-12-09T03:55:59.000Z,1.0,3,0,6,0,0.0
28205,1601063079655374850,BOOOOOOOOO IT SHOUOD VE BEEN XENOBLADE BOOOOOOOOOOO  at least Elden Ring is good  BOOOOOOOOOOOO,2022-12-09T03:55:59.000Z,1.0,0,0,3,0,0.19999999999999998
28209,1601063079248158722,The Game of the YearGoes to  drum roll  ELDEN RING,2022-12-09T03:55:59.000Z,1.0,1,1,7,0,-0.4
28213,1601063078493585409,ELDEN RING DESERVES GOTY   ,2022-12-09T03:55:58.000Z,1.0,0,0,11,0,0.0
28216,1601063077512118273,Elden Ring won GOTY,2022-12-09T03:55:58.000Z,1.0,0,0,1,0,0.0
28220,1601063077310365696,Elden Ring GOTY   ,2022-12-09T03:55:58.000Z,1.0,0,0,0,0,0.0
28223,1601063077088088065,ELDEN RING GOTY  DUB,2022-12-09T03:55:58.000Z,1.0,0,0,4,0,0.0
28225,1601063076903587840,ELDEN RING GOT GAME OF THE YEAR AS IT DESERVES,2022-12-09T03:55:58.000Z,1.0,0,0,0,0,-0.4
28226,1601063076690014215,Game of the Year is Elden Ring ,2022-12-09T03:55:58.000Z,1.0,0,0,0,0,-0.4
28228,1601063075813392384,ELDEN RING FOR GAME OF THE YEAR  LETS FUCKING GO ,2022-12-09T03:55:58.000Z,1.0,0,0,0,0,-0.5
28231,1601063075171356674,Elden Ring aint no damn GOTY FOH,2022-12-09T03:55:58.000Z,1.0,0,0,0,0,0.0
28235,1601063074366357505,WOW  CONGRATS TO ELDEN RING FOR,2022-12-09T03:55:57.000Z,1.0,0,0,0,0,0.1
28238,1601063074190225408,Thank god Elden Ring won lets fucking go    Well fucking deserved  ,2022-12-09T03:55:57.000Z,1.0,0,0,0,0,-0.6
28239,1601063073871147009,OH WN QUE BKN ELDEN RING GOTY,2022-12-09T03:55:57.000Z,1.0,0,0,1,0,0.0
28240,1601063073845952512,well deserved to Elden Ring winning Game of the Year,2022-12-09T03:55:57.000Z,1.0,0,0,0,0,0.04999999999999999
28243,1601063073573314560,Wow  congratulations Elden Ring for the GOTY Award,2022-12-09T03:55:57.000Z,1.0,0,0,1,0,0.1
28244,1601063073439436802,GOTY ELDEN RING  A topeeeee ,2022-12-09T03:55:57.000Z,1.0,0,2,5,0,0.0
28248,1601063072843452417,Well deserved Elden Ring,2022-12-09T03:55:57.000Z,1.0,0,0,0,0,0.0
28256,1601063071392272385,Yeah  Elden Ring deserves it,2022-12-09T03:55:57.000Z,1.0,0,0,0,0,0.0
28257,1601063071291969536,Elden Ring was my personal GOTY so Im happy,2022-12-09T03:55:57.000Z,1.0,0,0,1,0,0.4
28258,1601063070763130880,Welp  both are freaking amazing games  GOWR is still my GOTY but congrats Elden Ring   ,2022-12-09T03:55:57.000Z,1.0,0,0,0,0,0.6000000000000001
28260,1601063070503424001,ELDEN RING GOTY MUITO MERECIDO   ,2022-12-09T03:55:56.000Z,1.0,0,0,2,0,0.0
28261,1601063070486630402,Lets fucking goooooo elden ring absolutely deserved GOTY,2022-12-09T03:55:56.000Z,1.0,0,0,0,0,-0.19999999999999998
28263,1601063069735878656,ELDEN RING WON    LETS GOOOO,2022-12-09T03:55:56.000Z,1.0,0,0,1,0,0.0
28265,1601063069681348608,Elden Ring just won game of the year  Woo  Good game   ,2022-12-09T03:55:56.000Z,1.0,0,0,1,1,-0.03333333333333336
28266,1601063069547114496,Elden Ring got GOTY so I have to beat it now  Binging it this weekend ,2022-12-09T03:55:56.000Z,1.0,0,0,0,0,0.0
28268,1601063069047992321,Damn I expected God of War to win I was hoping Elden Ring would win but man am I surprised ,2022-12-09T03:55:56.000Z,1.0,0,0,0,0,0.4
28269,1601063068859273217,Elden Ring GOTY beybe,2022-12-09T03:55:56.000Z,1.0,0,0,0,0,0.0
28273,1601063067684511745,Elden Ring  baby  The correct choice  Just  an insane achievement  So very  very good ,2022-12-09T03:55:56.000Z,1.0,0,0,0,0,-0.04500000000000004
28274,1601063067416084481,Elden Ring love of my life,2022-12-09T03:55:56.000Z,1.0,0,0,0,0,0.5
28275,1601063067290247168,Elden Ring well deserved ,2022-12-09T03:55:56.000Z,1.0,0,0,0,0,0.0
28276,1601063067277983744,   W OF THE CENTURYFUCK YEAH ELDEN RING LETS FUCKING GOOOO,2022-12-09T03:55:56.000Z,1.0,0,0,1,0,-0.6
28277,1601063067252510721,Good for Elden Ring but I am very pleasantly surprised,2022-12-09T03:55:56.000Z,1.0,0,0,1,0,0.39999999999999997
28278,1601063067164758018,ELDEN RING GAME OF THE YEAR TE AMO MIYAZAKI,2022-12-09T03:55:56.000Z,1.0,0,0,0,0,-0.4
28279,1601063067084763136,Congratulations to Elden Ring for winning Game of the Year at for,2022-12-09T03:55:56.000Z,1.0,0,0,0,0,0.04999999999999999
28280,1601063066887602176,ELDEN RING GOTY,2022-12-09T03:55:56.000Z,1.0,0,1,0,0,0.0
28281,1601063066485264385,ELDEN RING IS GAME OF THE YEAR  Congratulations   Deserved Winners ,2022-12-09T03:55:56.000Z,1.0,0,0,2,0,-0.4
28285,1601063065675407360,Elden Ring is a Top All Time game,2022-12-09T03:55:55.000Z,1.0,0,1,1,0,0.04999999999999999
28286,1601063065633423360,The Microsoft Theater is on its feet celebrating Elden Ring winning Game of the Year at  ,2022-12-09T03:55:55.000Z,1.0,205,75,2415,26,0.04999999999999999
28287,1601063065620860929,Should ve been Xenoblade but Elden Ring really be the second best choice,2022-12-09T03:55:55.000Z,1.0,0,0,0,0,0.39999999999999997
28289,1601063065591504897,A wise man once told me If you aint first  youre last that being said ELDEN RING RAAAAAHHHHHH,2022-12-09T03:55:55.000Z,1.0,0,0,2,0,0.31666666666666665
28290,1601063065469919234,ELDEN RING GAME OF THE YEAR        ,2022-12-09T03:55:55.000Z,1.0,0,0,0,0,-0.4
28293,1601063064803344384,WHAAAAT   Elden Ring   Well it was the only one I played of the bunch lol,2022-12-09T03:55:55.000Z,1.0,0,0,0,0,0.4
28294,1601063064723652608,Elden Ring GOTY GOATED,2022-12-09T03:55:55.000Z,1.0,1,0,2,0,0.0
28295,1601063064065146881,I fucking called it Congrats Elden Ring tho ,2022-12-09T03:55:55.000Z,1.0,0,1,1,0,-0.6
28298,1601063063662505986,YES  THANK GOODNESS ELDEN RING WON  The VIDEO GAME won ,2022-12-09T03:55:55.000Z,1.0,0,0,1,0,-0.4
28300,1601063063612162049,ELDEN RING LET S FUCKING GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,2022-12-09T03:55:55.000Z,1.0,0,0,0,0,-0.6
